,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer
3339,Hyundai Santro Xing GLS,2014.0,320000.0,54350.0,1,0,False,False,False,True,False,False
3340,Maruti Wagon R VXI BS IV,2015.0,390000.0,32260.0,1,0,False,False,False,True,False,False
3341,Renault Duster 85PS Diesel RxE,2014.0,550000.0,58231.0,1,0,True,False,False,False,False,False
3342,Maruti Swift VXI,2012.0,370000.0,59858.0,1,0,False,False,False,True,False,False
3343,Maruti Alto LXi BSIII,2010.0,190000.0,73350.0,1,0,False,False,False,True,False,False
3344,Renault Duster 110PS Diesel RxZ,2013.0,509999.0,88473.0,1,0,True,False,False,False,False,False
3345,Honda City S,2013.0,450000.0,96987.0,1,0,False,False,False,True,False,False
3346,Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016.0,5500000.0,77350.0,0,0,True,False,False,False,False,False
3347,Maruti Swift Dzire VDI,2015.0,550000.0,61187.0,1,0,True,False,False,False,False,False
3348,Mahindra Xylo E6,2009.0,400000.0,68350.0,1,0,True,False,False,False,False,False
3349,Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,585000.0,81150.0,1,0,True,False,False,False,False,False
3350,Hyundai Grand i10 1.2 Kappa Asta,2019.0,500000.0,30000.0,1,0,False,False,False,True,True,False
3351,Maruti Ciaz ZXi,2015.0,800000.0,30000.0,1,0,False,False,False,True,True,False
3352,Maruti Swift Vdi BSIII,2009.0,265000.0,120000.0,1,2,True,False,False,False,True,False
3353,Ford Figo Diesel Titanium,2012.0,175000.0,180000.0,1,0,True,False,False,False,True,False
3354,Fiat Palio 1.2 Sport,2007.0,125000.0,50000.0,1,2,False,False,False,True,True,False
3355,Tata Manza Aqua Quadrajet BS IV,2010.0,165000.0,80000.0,1,0,True,False,False,False,True,False
3356,Mahindra Verito 1.5 D2 BSIII,2011.0,150000.0,280000.0,1,0,True,False,False,False,True,False
3357,Hyundai Creta 1.6 CRDi SX Option,2015.0,1025000.0,90000.0,1,2,True,False,False,False,True,False
3358,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014.0,1030000.0,250000.0,1,2,True,False,False,False,True,False
3359,Chevrolet Cruze LT,2012.0,380000.0,90000.0,1,1,True,False,False,False,True,False
3360,Maruti Swift Dzire LDi,2010.0,250000.0,110000.0,1,4,True,False,False,False,True,False
3361,Maruti Zen LX,2000.0,85000.0,80000.0,1,2,False,False,False,True,True,False
3362,Fiat Punto EVO 1.3 Dynamic,2016.0,500000.0,35000.0,1,0,True,False,False,False,True,False
3363,Hyundai EON Era Plus,2018.0,350000.0,15000.0,1,0,False,False,False,True,True,False
3364,Maruti Alto LXi BSIII,2010.0,190000.0,52000.0,1,2,False,False,False,True,True,False
3365,Volkswagen Jetta 1.9 TDI Trendline,2009.0,940000.0,140000.0,1,0,True,False,False,False,True,False
3366,Maruti Swift VXI,2013.0,475000.0,60000.0,1,2,False,False,False,True,True,False
3367,Maruti Alto 800 LXI,2018.0,300000.0,17000.0,1,0,False,False,False,True,True,False
3368,Chevrolet Beat LS,2016.0,250000.0,70000.0,1,4,False,False,False,True,True,False
3369,Maruti Zen LX,2001.0,93000.0,97000.0,1,1,False,False,False,True,True,False
3370,Ford Figo Diesel ZXI,2012.0,290000.0,125000.0,1,2,True,False,False,False,True,False
3371,Tata Indica GLS BS IV,2010.0,75000.0,300000.0,1,4,False,False,False,True,True,False
3372,Mahindra XUV500 W8 2WD,2015.0,1000000.0,120000.0,1,2,True,False,False,False,True,False
3373,Hyundai i20 Asta 1.4 CRDi,2015.0,550000.0,87000.0,1,0,True,False,False,False,True,False
3374,Fiat Punto 1.3 Emotion,2010.0,285000.0,75000.0,1,4,True,False,False,False,True,False
3375,Maruti Wagon R VXI BSIII,2013.092020295203,229999.0,40000.0,1,2,False,False,False,True,True,False
3376,Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000.0,120000.0,1,0,True,False,False,False,True,False
3377,Toyota Corolla H2,2005.0,175000.0,100000.0,1,1,False,False,False,True,True,False
3378,Maruti Ritz VDi,2012.0,250000.0,110000.0,1,1,True,False,False,False,True,False
3379,Maruti Zen LX - BS III,2006.0,70000.0,105700.0,1,0,False,False,False,True,True,False
3380,Maruti Celerio VXI Optional,2017.0,430999.0,14000.0,1,0,False,False,False,True,False,False
3381,Chevrolet Spark 1.0,2010.0,80000.0,70000.0,1,0,False,False,False,True,True,False
3382,Maruti Alto 800 LXI Optional,2019.0,335000.0,28000.0,1,0,False,False,False,True,False,False
3383,Maruti Eeco 7 Seater Standard BSIV,2017.0,350000.0,51000.0,1,0,False,False,False,True,False,False
3384,Maruti Alto 800 LXI Opt BSIV,2018.0,315000.0,56000.0,1,0,False,False,False,True,False,False
3385,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2019.0,1100000.0,35000.0,0,0,True,False,False,False,True,False
3386,Maruti Esteem Lxi - BSIII,2005.0,80000.0,24000.0,1,0,False,False,False,True,True,False
3387,Maruti Alto K10 VXI Optional,2014.0,285000.0,64000.0,1,2,False,False,False,True,False,False
3388,Tata Indigo TDI,2009.0,100000.0,120000.0,1,4,True,False,False,False,True,False
3389,Maruti Alto LXi,2011.0,225000.0,37091.0,1,0,False,False,False,True,True,False
3390,Volvo XC 90 D5 Inscription BSIV,2017.0,4500000.0,80000.0,0,0,True,False,False,False,True,False
3391,Maruti Alto K10 VXI,2018.0,320000.0,38900.0,1,4,False,False,False,True,True,False
3392,Hyundai Creta 1.6 CRDi SX Plus,2016.0,1249000.0,60000.0,1,4,True,False,False,False,True,False
3393,Maruti Wagon R LXI Minor,2008.0,120000.0,110000.0,1,4,False,False,False,True,True,False
3394,Volkswagen Vento Diesel Trendline,2011.0,200000.0,100000.0,1,2,True,False,False,False,True,False
3395,Hyundai Creta 1.6 CRDi SX,2016.0,1151000.0,85000.0,1,0,True,False,False,False,True,False
3396,Tata Indica Vista Quadrajet LS,2012.0,120000.0,140000.0,1,0,True,False,False,False,True,False
3397,Renault KWID RXT,2017.0,220000.0,20000.0,1,0,False,False,False,True,True,False
3398,Mahindra TUV 300 T10 Dual Tone,2018.0,784000.0,40000.0,1,0,True,False,False,False,True,False
3399,Honda Jazz 1.2 S i VTEC,2017.0,500000.0,50000.0,1,0,False,False,False,True,True,False
3400,Hyundai EON Era Plus,2018.0,350000.0,20000.0,1,0,False,False,False,True,True,False
3401,Mahindra XUV500 W7 AT BSIV,2018.0,1400000.0,50000.0,0,0,True,False,False,False,True,False
3402,Mahindra Thar CRDe AC,2014.0,600000.0,100000.0,1,2,True,False,False,False,True,False
3403,Hyundai Grand i10 1.2 Kappa Magna BSIV,2019.0,525000.0,9400.0,1,0,False,False,False,True,True,False
3404,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017.0,930000.0,12000.0,1,0,True,False,False,False,True,False
3405,Maruti Eeco 5 STR With AC Plus HTR CNG,2017.0,440000.0,14100.0,1,0,False,False,False,False,False,False
3406,Maruti Celerio ZXI,2016.0,434999.0,21000.0,1,0,False,False,False,True,False,False
3407,Hyundai i10 Magna,2011.0,250000.0,28000.0,1,0,False,False,False,True,False,False
3408,Maruti Ertiga SHVS ZDI Plus,2017.0,940000.0,35000.0,1,0,True,False,False,False,False,False
3409,Hyundai Verna 1.6 CRDi AT SX,2017.0,1050000.0,31000.0,0,0,True,False,False,False,False,False
3410,Maruti Ertiga SHVS ZDI,2016.0,825000.0,58000.0,1,0,True,False,False,False,False,False
3411,Maruti Wagon R VXI Minor,2012.0,229999.0,25000.0,1,0,False,False,False,True,True,False
3412,Hyundai i20 1.2 Asta,2011.0,375000.0,72000.0,1,0,False,False,False,True,False,False
3413,Maruti Ertiga ZDI,2013.0,640000.0,89000.0,1,0,True,False,False,False,False,False
3414,Toyota Innova 2.5 V Diesel 8-seater,2012.0,800000.0,160000.0,1,0,True,False,False,False,False,False
3415,Ford Figo Petrol ZXI,2012.0,130000.0,30000.0,1,4,False,False,False,True,True,False
3416,Hyundai i10 Sportz 1.1L,2014.0,300000.0,37555.0,1,0,False,False,False,True,False,False
3417,Maruti Wagon R VXI BS IV,2018.0,440000.0,14000.0,1,0,False,False,False,True,False,False
3418,Maruti Ertiga VXI CNG,2014.0,595000.0,56600.0,1,0,False,False,False,False,False,False
3419,Mahindra Scorpio EX,2013.0,450000.0,110000.0,1,0,True,False,False,False,True,False
3420,Maruti Vitara Brezza VDi Option,2017.0,690000.0,50000.0,1,0,True,False,False,False,True,False
3421,Maruti Alto 800 VXI,2019.0,300000.0,5000.0,1,0,False,False,False,True,True,False
3422,Chevrolet Sail 1.2 Base,2014.0,170000.0,100000.0,1,2,False,False,False,True,True,False
3423,Toyota Etios Liva GD SP,2012.0,280000.0,120000.0,1,0,True,False,False,False,True,False
3424,Maruti Swift VXI BSIII,2009.0,220000.0,67580.0,1,2,False,False,False,True,True,False
3425,Hyundai Santro Xing GLS,2009.0,140000.0,100000.0,1,4,False,False,False,True,True,False
3426,Maruti Esteem Lxi,2004.0,45000.0,60000.0,1,0,False,False,False,True,True,False
3427,Ford Figo Diesel Titanium,2014.0,200000.0,125000.0,1,2,True,False,False,False,True,False
3428,Mahindra Scorpio 2.6 Turbo 7 Str,2008.0,325000.0,120000.0,1,2,True,False,False,False,True,False
3429,Hyundai Verna CRDi SX,2010.0,300000.0,130000.0,1,2,True,False,False,False,True,False
3430,Maruti 800 AC,2009.0,120000.0,250000.0,1,2,False,False,False,True,True,False
3431,Mahindra Verito Vibe 1.5 dCi D6,2015.0,280000.0,40000.0,1,0,True,False,False,False,True,False
3432,Nissan Sunny XL D,2013.0,225000.0,66227.79100346021,1,0,True,False,False,False,False,False
3433,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015.0,750000.0,48238.0,0,0,False,False,False,True,False,True
3434,Hyundai i20 1.2 Magna Executive,2016.0,535000.0,38365.0,1,0,False,False,False,True,False,False
3435,Mahindra XUV500 W10 1.99 mHawk,2016.0,1250000.0,23670.0,1,0,True,False,False,False,False,True
3436,Maruti Baleno Zeta 1.2,2017.0,650000.0,49834.0,1,0,False,False,False,True,False,True
3437,Honda Brio S MT,2013.0,295000.0,57353.0,1,0,False,False,False,True,False,True
3438,Maruti Swift DDiS VDI,2015.0,480000.0,68308.0,1,0,True,False,False,False,False,True
3439,Honda City i DTEC SV,2015.0,575000.0,63240.0,1,0,True,False,False,False,False,True
3440,Tata Harrier XE,2020.0,426000.0,1000.0,1,0,True,False,False,False,True,False
3441,Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,295000.0,90000.0,1,4,True,False,False,False,True,False
3442,Honda Amaze V CVT Petrol BSIV,2018.0,725000.0,66227.79100346021,0,0,False,False,False,True,False,False
3443,Mahindra Xylo E4,2011.0,330000.0,100000.0,1,2,True,False,False,False,True,False
3444,Maruti Ritz VXI,2009.0,150000.0,80000.0,1,0,False,False,False,True,True,False
3445,Hyundai Creta 1.6 CRDi SX,2016.0,927999.0,90000.0,1,0,True,False,False,False,True,False
3446,Maruti Zen LXI,2003.0,70000.0,60000.0,1,1,False,False,False,True,True,False
3447,Hyundai Xcent 1.2 CRDi SX,2015.0,399000.0,55000.0,1,0,True,False,False,False,False,False
3448,Maruti Swift VDI Optional,2015.0,350000.0,90000.0,1,0,True,False,False,False,True,False
3449,Mahindra Scorpio 2.6 CRDe,2006.0,125000.0,50000.0,1,2,True,False,False,False,True,False
3450,Hyundai Santro Xing XS,2008.0,150000.0,90000.0,1,2,False,False,False,True,True,False
3451,Hyundai EON Era Plus,2015.0,250000.0,25000.0,1,0,False,False,False,True,True,False
3452,Hyundai Verna 1.6 SX CRDi (O),2014.0,675000.0,61000.0,1,0,True,False,False,False,False,False
3453,Maruti S-Cross Alpha DDiS 200 SH,2018.0,950000.0,30000.0,1,0,True,False,False,False,True,False
3454,Maruti Eeco 5 STR With AC Plus HTR CNG,2018.0,409999.0,45000.0,1,0,False,False,False,False,True,False
3455,Fiat Linea Emotion (Diesel),2011.0,225000.0,60000.0,1,0,True,False,False,False,True,False
3456,Honda Civic 1.8 V MT,2008.0,350000.0,75000.0,1,2,False,False,False,True,True,False
3457,Tata Indica LSI,2005.0,51111.0,140000.0,1,4,False,False,False,True,True,False
3458,Chevrolet Sail 1.3 LS,2013.0,290000.0,56000.0,1,0,True,False,False,False,False,False
3459,Toyota Camry Hybrid,2006.0,310000.0,62000.0,0,2,False,True,False,False,False,False
3460,Hyundai Verna CRDi SX,2007.0,212000.0,58000.0,1,2,True,False,False,False,False,False
3461,Skoda Octavia Elegance 2.0 TDI AT,2013.0,900000.0,49000.0,0,2,True,False,False,False,False,False
3462,Chevrolet Beat Diesel LT,2011.0,221000.0,56000.0,1,2,True,False,False,False,False,False
3463,Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,675000.0,73000.0,1,0,True,False,False,False,False,False
3464,Honda Amaze S i-Dtech,2014.0,421000.0,69000.0,1,0,True,False,False,False,False,False
3465,Maruti SX4 Zxi BSIII,2008.0,350000.0,10000.0,1,0,False,False,False,True,True,False
3466,Hyundai Accent Executive CNG,2010.0,140000.0,110000.0,1,0,False,False,False,False,True,False
3467,Skoda Octavia Ambiente 1.9 TDI MT,2002.0,90000.0,116000.0,1,2,True,False,False,False,True,False
3468,Honda City Edge Edition Diesel SV,2018.0,830000.0,40000.0,1,0,True,False,False,False,True,False
3469,Maruti Wagon R LXI Minor,2009.0,180000.0,30000.0,1,0,False,False,False,True,True,False
3470,Maruti Swift Vdi BSIII,2009.0,210000.0,109000.0,1,2,True,False,False,False,True,False
3471,Maruti SX4 S Cross DDiS 320 Zeta,2017.0,700000.0,90000.0,1,0,True,False,False,False,True,False
3472,Tata Indigo LX,2012.0,125000.0,120000.0,1,0,True,False,False,False,True,False
3473,Hyundai Verna 1.6 VTVT S,2017.0,530000.0,64916.0,1,0,False,False,False,True,True,False
3474,Ford Ecosport 1.5 DV5 MT Trend,2018.0,800000.0,37161.0,1,0,True,False,False,False,False,False
3475,Maruti Baleno Zeta 1.2,2016.0,580000.0,15000.0,1,0,False,False,False,True,True,False
3476,Audi Q3 2.0 TDI Quattro Premium Plus,2012.0,1400000.0,118000.0,0,2,True,False,False,False,True,False
3477,Renault KWID 1.0 RXL,2018.0,300000.0,50852.0,1,0,False,False,False,True,True,False
3478,Renault KWID RXT Optional,2016.0,300000.0,30000.0,1,0,False,False,False,True,True,False
3479,Maruti Ciaz ZDi SHVS,2015.0,700000.0,77000.0,1,0,True,False,False,False,True,False
3480,Nissan Sunny XL,2012.0,250000.0,70000.0,1,4,False,False,False,True,True,False
3481,Chevrolet Tavera Neo 3 9 Str BSIII,2016.0,500000.0,120000.0,1,0,True,False,False,False,True,False
3482,Honda Accord 2.4 AT,2009.0,428000.0,40000.0,0,4,False,False,False,True,True,False
3483,Tata Harrier XZ BSIV,2019.0,1400000.0,33000.0,1,0,True,False,False,False,True,False
3484,Hyundai EON Era Plus,2013.0,219000.0,53500.0,1,4,False,False,False,True,True,False
3485,Maruti Ertiga SHVS LDI,2017.0,500000.0,40000.0,1,0,True,False,False,False,True,False
3486,Honda City 1.5 S MT,2010.0,409999.0,60000.0,1,0,False,False,False,True,True,False
3487,Tata Tigor 1.2 Revotron XZ Option,2018.0,570000.0,66227.79100346021,1,0,False,False,False,True,True,False
3488,Maruti SX4 Zxi BSIII,2007.0,160000.0,80000.0,1,4,False,False,False,True,True,False
3489,Maruti Ciaz ZDi Plus SHVS,2017.0,749000.0,51500.0,1,2,True,False,False,False,True,False
3490,Maruti Swift Dzire VDi,2010.0,300000.0,120000.0,1,4,True,False,False,False,True,False
3491,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014.0,550000.0,79800.0,1,0,True,False,False,False,False,False
3492,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015.0,550000.0,97000.0,1,2,True,False,False,False,False,False
3493,Ford Ecosport 1.5 Diesel Titanium Plus,2019.0,1250000.0,6590.0,1,0,True,False,False,False,False,False
3494,Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,49957.0,1,0,True,False,False,False,False,False
3495,Ford Figo 1.5 Sports Edition MT,2017.0,600000.0,43235.0,1,0,True,False,False,False,False,False
3496,Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018.0,925000.0,50699.0,1,0,True,False,False,False,False,False
3497,Ford Endeavour 3.2 Titanium AT 4X4,2016.0,1800000.0,126000.0,0,0,True,False,False,False,False,False
3498,Ford Figo Aspire 1.5 TDCi Titanium Plus,2015.0,459999.0,140730.0,1,2,True,False,False,False,False,False
3499,Hyundai i20 Active 1.2 SX,2015.0,565000.0,46000.0,1,0,False,False,False,True,True,False
3500,Hyundai EON Era Plus,2013.0,170000.0,80000.0,1,4,False,False,False,True,True,False
3501,Toyota Qualis FS B3,2001.0,150000.0,256000.0,1,0,True,False,False,False,False,False
3502,Mahindra Scorpio VLX 2WD BSIII,2008.0,295000.0,120000.0,1,0,True,False,False,False,True,False
3503,Hyundai i20 Active 1.4 SX,2018.0,819999.0,40000.0,1,0,True,False,False,False,True,False
3504,Hyundai Elite i20 Diesel Asta Option,2019.0,819999.0,40000.0,1,0,True,False,False,False,True,False
3505,Maruti Ritz VXi,2015.0,320000.0,40000.0,1,0,False,False,False,True,True,False
3506,Ford Ecosport 1.5 DV5 MT Titanium,2015.0,550000.0,135000.0,1,2,True,False,False,False,True,False
3507,Mahindra Bolero 2011-2019 SLX,2015.0,550000.0,50000.0,1,0,True,False,False,False,True,False
3508,Volkswagen Ameo 1.5 TDI Comfortline,2017.0,590000.0,98000.0,1,0,True,False,False,False,True,False
3509,Honda City i DTec V,2017.0,950000.0,50000.0,1,0,True,False,False,False,True,False
3510,Honda City i-DTEC VX,2017.0,1000000.0,30000.0,1,0,True,False,False,False,True,False
3511,Nissan Terrano XE 85 PS,2013.0,500000.0,120000.0,1,0,True,False,False,False,True,False
3512,Fiat Punto EVO 1.3 Emotion,2017.0,450000.0,70000.0,1,0,True,False,False,False,True,False
3513,Maruti Swift Dzire VDI Optional,2017.0,720000.0,35000.0,1,0,True,False,False,False,True,False
3514,Maruti Celerio VDi,2015.0,390000.0,70000.0,1,2,True,False,False,False,True,False
3515,Mahindra Thar 4X2,2014.0,500000.0,35000.0,1,0,True,False,False,False,True,False
3516,Toyota Fortuner 2.7 2WD AT,2016.0,2500000.0,70000.0,0,2,False,False,False,True,True,False
3517,Hyundai i20 1.4 Asta Option,2017.0,780000.0,50000.0,1,0,True,False,False,False,True,False
3518,Maruti Swift Dzire ZDI,2015.0,484999.0,90000.0,1,2,True,False,False,False,True,False
3519,Volkswagen Vento Diesel Highline,2012.0,420000.0,90000.0,1,2,True,False,False,False,True,False
3520,Mahindra XUV500 W10 AWD,2015.0,1225000.0,70000.0,1,0,True,False,False,False,True,False
3521,Tata Indica Vista TDI LX,2015.0,350000.0,50000.0,1,2,True,False,False,False,True,False
3522,Mahindra Verito 1.5 D4 BSIV,2015.0,350000.0,120000.0,1,4,True,False,False,False,True,False
3523,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011.0,800000.0,230000.0,1,0,True,False,False,False,True,False
3524,Hyundai Santro Xing XG AT,2004.0,125000.0,70000.0,0,2,False,False,False,True,True,False
3525,Tata Indica V2 DLS BSII,2010.0,75000.0,100000.0,1,4,True,False,False,False,True,False
3526,Mahindra KUV 100 G80 K4 Plus,2018.0,509999.0,15000.0,1,0,False,False,False,True,True,False
3527,Tata Indigo Classic Dicor,2014.0,215000.0,80000.0,1,4,True,False,False,False,True,False
3528,Maruti Swift Dzire VDI,2014.0,480000.0,101000.0,1,0,True,False,False,False,False,False
3529,Maruti Swift VDI,2016.0,630000.0,55000.0,1,0,True,False,False,False,False,False
3530,Honda City 1.5 GXI,2007.0,190000.0,115000.0,1,2,False,False,False,True,False,False
3531,Maruti Swift VDI,2015.0,500000.0,100000.0,1,0,True,False,False,False,False,False
3532,Volkswagen Jetta 2.0L TDI Comfortline,2014.0,850000.0,52000.0,1,2,True,False,False,False,False,False
3533,Maruti SX4 ZDI,2011.0,350000.0,105000.0,1,0,True,False,False,False,False,False
3534,Renault Duster 85PS Diesel RxE,2013.0,425000.0,170000.0,1,0,True,False,False,False,False,False
3535,Maruti Swift VDI BSIV,2015.0,495000.0,105000.0,1,0,True,False,False,False,False,False
3536,Maruti Ertiga SHVS VDI,2017.0,890000.0,60000.0,1,2,True,False,False,False,True,False
3537,Hyundai Verna CRDi 1.6 AT EX,2018.0,1100000.0,25000.0,0,2,True,False,False,False,True,False
3538,Mahindra XUV500 W8 2WD,2014.0,650000.0,218000.0,1,2,True,False,False,False,True,False
3539,Ford Fiesta 1.6 ZXi Duratec,2009.0,233000.0,58000.0,1,4,False,False,False,True,True,False
3540,Tata Indigo CS LS (TDI) BS-III,2015.0,300000.0,110000.0,1,2,True,False,False,False,True,False
3541,Honda Amaze S Petrol BSIV,2020.0,614000.0,1000.0,1,0,False,False,False,True,True,False
3542,Hyundai i10 Sportz 1.2,2010.0,250000.0,100000.0,1,2,False,False,False,True,True,False
3543,Hyundai i10 Sportz 1.2,2010.0,250000.0,110000.0,1,2,False,False,False,True,True,False
3544,Maruti Alto LXi,2011.0,200000.0,40000.0,1,0,False,False,False,True,True,False
3545,Maruti Wagon R LX Minor,2013.0,290000.0,52000.0,1,0,False,False,False,True,True,False
3546,Maruti Wagon R LXI BS IV,2013.0,320000.0,80000.0,1,2,False,False,False,True,True,False
3547,Hyundai Santro Xing XS eRLX Euro III,2006.0,145000.0,52000.0,1,2,False,False,False,True,True,False
3548,Maruti Alto LXI,2005.0,100000.0,124000.0,1,2,False,False,False,True,True,False
3549,Fiat Punto 1.3 Emotion,2010.0,130000.0,210000.0,1,2,True,False,False,False,True,False
